type,上海,北京,杭州,宁波,保定,南京,苏州,深圳,厦门,广州,date
PM2.5,33.43478260869565,15.0,42.17391304347826,22.73913043478261,18.52173913043478,24.26086956521739,34.21739130434783,12.869565217391305,19.0,26.17391304347826,2019-09-11
AQI,48.79166666666666,104.95833333333331,53.95833333333334,29.5,73.0,73.75,55.54166666666666,26.79166666666667,25.20833333333333,40.375,2019-07-22
NO2,23.45833333333333,43.58333333333334,24.0,11.166666666666664,24.125,29.04166666666667,23.95833333333333,27.54166666666667,19.041666666666668,43.58333333333334,2019-07-22
PM2.5,31.91666666666667,77.20833333333333,28.29166666666667,17.166666666666668,52.58333333333334,38.91666666666666,28.95833333333333,13.708333333333336,13.833333333333336,19.95833333333333,2019-07-22
AQI,53.08333333333334,36.04166666666666,104.20833333333331,63.5,63.08333333333334,69.79166666666667,64.375,62.08333333333334,59.20833333333334,87.875,2019-12-12
NO2,60.83333333333334,44.29166666666666,64.70833333333333,55.33333333333334,53.83333333333334,55.91666666666666,63.08333333333334,38.625,17.333333333333332,100.16666666666669,2019-12-12
PM2.5,35.541666666666664,18.041666666666668,72.95833333333333,39.583333333333336,39.708333333333336,44.125,41.458333333333336,39.0,34.208333333333336,60.83333333333334,2019-12-12
AQI,26.66666666666667,67.20833333333333,48.75,24.54166666666667,84.66666666666667,43.20833333333334,33.666666666666664,56.79166666666666,25.45833333333333,53.625,2019-12-06
NO2,31.125,55.66666666666666,43.75,24.29166666666667,45.29166666666666,36.66666666666666,32.166666666666664,25.0,20.0,29.375,2019-12-06
PM2.5,13.916666666666664,47.33333333333334,26.91666666666667,8.625,62.125,23.16666666666667,17.75,34.708333333333336,13.625,28.66666666666667,2019-12-06
AQI,110.83333333333331,86.45833333333331,91.04166666666669,87.79166666666669,216.79166666666663,105.625,113.58333333333331,54.29166666666666,53.70833333333334,51.29166666666666,2019-01-18
NO2,74.08333333333333,72.29166666666667,53.625,47.95833333333334,99.16666666666669,67.58333333333333,67.75,35.916666666666664,17.458333333333332,53.20833333333334,2019-01-18
PM2.5,83.0,63.375,66.91666666666667,64.20833333333333,166.45833333333334,77.91666666666667,85.08333333333333,35.083333333333336,26.875,34.166666666666664,2019-01-18
AQI,49.75,74.25,127.41666666666669,73.0,168.0,81.54166666666667,58.66666666666666,44.04166666666666,50.66666666666666,59.29166666666666,2019-01-30
NO2,60.04166666666666,24.08333333333333,46.625,51.20833333333334,60.95833333333334,51.29166666666666,44.375,20.791666666666668,37.0,51.70833333333334,2019-01-30
PM2.5,24.04166666666667,31.41666666666667,96.25,51.08333333333334,116.66666666666669,59.41666666666666,38.125,25.875,33.458333333333336,34.375,2019-01-30
AQI,132.33333333333334,80.33333333333333,118.20833333333331,132.875,99.04166666666669,137.08333333333334,167.5,72.58333333333333,62.33333333333334,87.83333333333331,2019-01-24
NO2,93.04166666666669,50.08333333333334,63.16666666666666,79.66666666666667,63.0,90.875,97.20833333333331,38.66666666666666,24.54166666666667,80.75,2019-01-24
PM2.5,99.54166666666669,58.29166666666666,88.45833333333331,100.20833333333331,73.54166666666667,103.375,126.375,51.95833333333334,41.0,64.25,2019-01-24
AQI,39.4,69.1,74.0,36.3,59.6,72.2,57.1,44.15,43.45,75.1,2019-10-10
NO2,37.8,31.55,47.35,33.25,34.3,53.05,49.7,19.85,11.8,47.65,2019-10-10
PM2.5,16.5,51.5,48.8,15.65,42.0,47.15,31.45,25.75,22.75,43.05,2019-10-10
AQI,51.0952380952381,25.952380952380953,65.3809523809524,36.38095238095238,42.80952380952381,69.33333333333333,49.28571428571429,39.047619047619044,61.66666666666666,51.76190476190475,2019-10-04
NO2,27.095238095238088,10.809523809523812,35.285714285714285,19.476190476190478,14.857142857142858,29.42857142857143,31.33333333333333,21.047619047619047,9.80952380952381,24.714285714285715,2019-10-04
PM2.5,34.476190476190474,13.666666666666664,41.047619047619044,24.0,29.523809523809533,37.047619047619044,27.04761904761905,25.190476190476193,44.14285714285715,28.619047619047624,2019-10-04
AQI,86.45833333333331,84.58333333333333,50.25,53.58333333333334,81.04166666666667,69.25,75.0,49.83333333333334,68.33333333333333,71.125,2019-03-26
NO2,66.04166666666667,42.04166666666666,41.75,37.5,46.125,51.08333333333334,58.125,32.125,26.41666666666667,79.5,2019-03-26
PM2.5,62.04166666666666,43.375,29.83333333333333,31.04166666666667,49.16666666666666,42.125,51.0,31.45833333333333,46.625,45.91666666666666,2019-03-26
AQI,66.33333333333333,103.20833333333331,55.04166666666666,53.70833333333334,123.29166666666669,81.04166666666667,75.33333333333333,41.833333333333336,57.5,55.5,2019-03-27
NO2,63.41666666666666,51.25,54.25,38.708333333333336,47.875,78.41666666666667,67.16666666666667,23.16666666666667,32.958333333333336,60.04166666666666,2019-03-27
PM2.5,47.16666666666666,66.375,33.833333333333336,27.125,82.79166666666667,53.79166666666666,54.54166666666666,24.58333333333333,34.333333333333336,29.20833333333333,2019-03-27
AQI,43.75,17.75,44.95833333333334,40.208333333333336,26.75,36.25,41.875,40.125,55.08333333333334,67.29166666666667,2019-10-05
NO2,20.5,17.083333333333332,23.75,19.916666666666668,23.08333333333333,18.291666666666668,19.625,26.125,13.625,37.91666666666666,2019-10-05
PM2.5,28.125,5.791666666666668,27.70833333333333,23.08333333333333,14.75,17.916666666666668,23.79166666666667,23.45833333333333,35.833333333333336,37.333333333333336,2019-10-05
AQI,63.94736842105264,66.57894736842105,94.31578947368419,48.68421052631579,70.73684210526315,71.10526315789474,94.57894736842104,76.05263157894737,61.05263157894736,74.84210526315789,2019-10-11
NO2,47.157894736842096,43.26315789473684,51.31578947368421,35.1578947368421,41.42105263157895,42.526315789473685,52.368421052631575,31.36842105263158,15.63157894736842,45.842105263157904,2019-10-11
PM2.5,44.31578947368421,41.42105263157895,68.05263157894737,23.0,48.68421052631579,47.42105263157895,67.78947368421052,39.578947368421055,38.368421052631575,39.578947368421055,2019-10-11
AQI,49.33333333333334,35.75,143.125,111.41666666666669,89.375,133.0,78.91666666666667,63.375,63.91666666666666,117.125,2019-01-25
NO2,56.79166666666666,20.291666666666668,65.54166666666667,65.75,63.08333333333334,72.66666666666667,53.58333333333334,48.58333333333334,32.375,101.0,2019-01-25
PM2.5,32.291666666666664,11.625,107.79166666666669,78.95833333333333,63.20833333333334,100.0,54.54166666666666,43.66666666666666,43.5,87.83333333333331,2019-01-25
AQI,40.66666666666666,33.625,39.0,51.0,51.08333333333334,37.91666666666666,38.41666666666666,43.875,51.25,47.41666666666666,2019-01-31
NO2,20.58333333333333,16.583333333333332,23.25,29.20833333333333,25.45833333333333,18.166666666666668,19.5,24.75,30.20833333333333,43.75,2019-01-31
PM2.5,12.541666666666664,11.5,22.58333333333333,28.79166666666667,26.91666666666667,15.166666666666664,17.458333333333332,27.125,32.0,25.79166666666667,2019-01-31
AQI,101.75,34.625,92.45833333333331,84.70833333333333,90.625,147.79166666666666,136.16666666666666,62.91666666666666,59.20833333333334,91.5,2019-01-19
NO2,77.04166666666667,23.16666666666667,55.04166666666666,63.04166666666666,62.08333333333334,66.83333333333333,67.91666666666667,41.625,37.958333333333336,82.91666666666667,2019-01-19
PM2.5,75.45833333333333,11.5,68.125,60.70833333333334,58.58333333333334,111.875,102.83333333333331,42.16666666666666,32.041666666666664,66.45833333333333,2019-01-19
AQI,55.33333333333334,69.875,73.29166666666667,52.20833333333334,148.875,67.75,60.79166666666666,61.29166666666666,32.416666666666664,50.5,2019-12-07
NO2,61.54166666666666,60.04166666666666,56.58333333333334,51.625,67.41666666666667,71.08333333333333,69.25,31.0,16.291666666666668,33.666666666666664,2019-12-07
PM2.5,37.083333333333336,50.41666666666666,49.75,33.875,114.41666666666669,44.5,41.25,39.333333333333336,16.041666666666668,30.66666666666667,2019-12-07
AQI,50.625,44.875,75.5,54.0,90.20833333333331,78.08333333333333,71.625,64.25,45.04166666666666,93.04166666666669,2019-12-13
NO2,71.41666666666667,39.583333333333336,64.04166666666667,55.66666666666666,73.58333333333333,72.95833333333333,72.91666666666667,33.833333333333336,21.70833333333333,107.5,2019-12-13
PM2.5,31.58333333333333,22.41666666666667,48.16666666666666,30.33333333333333,63.25,53.0,47.54166666666666,37.458333333333336,20.625,63.20833333333334,2019-12-13
AQI,47.54166666666666,51.125,38.66666666666666,29.16666666666667,47.95833333333334,54.25,44.91666666666666,22.41666666666667,24.16666666666667,32.041666666666664,2019-07-23
NO2,26.54166666666667,16.125,20.45833333333333,12.416666666666664,13.583333333333336,29.04166666666667,23.33333333333333,19.166666666666668,18.416666666666668,42.125,2019-07-23
PM2.5,23.70833333333333,24.625,19.125,14.541666666666664,22.875,30.95833333333333,22.91666666666667,10.5,12.166666666666664,17.916666666666668,2019-07-23
AQI,60.54166666666666,20.916666666666668,77.95833333333333,37.91666666666666,44.20833333333334,39.25,59.95833333333334,23.54166666666667,32.833333333333336,45.58333333333334,2019-09-10
NO2,46.04166666666666,18.541666666666668,45.95833333333334,17.541666666666668,16.25,33.625,46.20833333333334,14.833333333333336,13.833333333333336,35.166666666666664,2019-09-10
PM2.5,34.916666666666664,10.0,48.91666666666666,22.20833333333333,29.16666666666667,18.0,26.83333333333333,10.666666666666666,20.125,20.041666666666668,2019-09-10
AQI,47.19047619047619,87.04761904761904,48.714285714285715,29.66666666666667,75.19047619047619,32.04761904761905,44.952380952380956,21.809523809523807,17.238095238095234,25.857142857142854,2019-09-04
NO2,50.76190476190475,36.57142857142857,45.61904761904761,37.714285714285715,41.333333333333336,27.66666666666667,59.952380952380956,18.80952380952381,9.571428571428571,26.04761904761905,2019-09-04
PM2.5,32.42857142857143,51.38095238095239,31.523809523809533,15.666666666666664,41.61904761904762,14.809523809523812,28.714285714285715,11.61904761904762,7.857142857142858,15.333333333333336,2019-09-04
AQI,83.83333333333333,44.33333333333334,77.45833333333333,71.25,62.83333333333334,77.29166666666667,78.04166666666667,46.45833333333334,62.0,54.04166666666666,2019-05-21
NO2,51.08333333333334,32.291666666666664,30.75,37.29166666666666,27.5,39.125,38.91666666666666,16.333333333333332,13.75,33.916666666666664,2019-05-21
PM2.5,30.125,12.791666666666664,23.875,17.291666666666668,19.20833333333333,26.20833333333333,25.54166666666667,23.41666666666667,29.875,35.333333333333336,2019-05-21
AQI,81.04166666666667,66.16666666666667,88.75,89.375,76.5,93.875,95.0,34.458333333333336,36.25,23.91666666666667,2019-05-09
NO2,41.75,36.91666666666666,41.0,34.041666666666664,39.66666666666666,64.20833333333333,42.16666666666666,32.375,31.08333333333333,35.25,2019-05-09
PM2.5,34.666666666666664,37.25,37.833333333333336,31.20833333333333,40.083333333333336,34.041666666666664,37.16666666666666,18.791666666666668,23.875,10.791666666666664,2019-05-09
AQI,134.95833333333334,105.04166666666669,106.45833333333331,113.25,114.04166666666669,96.0,107.125,48.29166666666666,59.91666666666666,38.79166666666666,2019-05-23
NO2,53.875,43.5,44.83333333333334,40.083333333333336,33.333333333333336,51.625,45.66666666666666,16.916666666666668,24.25,44.58333333333334,2019-05-23
PM2.5,61.91666666666666,26.33333333333333,52.66666666666666,46.70833333333334,27.79166666666667,44.875,48.45833333333334,27.83333333333333,36.625,23.20833333333333,2019-05-23
AQI,32.833333333333336,32.0,57.375,45.16666666666666,41.125,52.70833333333334,38.79166666666666,42.75,22.41666666666667,63.91666666666666,2019-09-12
NO2,29.95833333333333,24.08333333333333,24.83333333333333,24.375,23.29166666666667,31.70833333333333,28.66666666666667,30.375,11.291666666666664,41.79166666666666,2019-09-12
PM2.5,18.541666666666668,18.45833333333333,32.583333333333336,25.70833333333333,21.95833333333333,26.54166666666667,19.75,20.0,9.458333333333334,30.25,2019-09-12
AQI,16.5,87.75,23.41666666666667,16.833333333333332,85.29166666666667,26.875,17.416666666666668,24.25,34.791666666666664,34.791666666666664,2019-09-06
NO2,21.91666666666667,37.25,22.375,15.708333333333336,44.625,25.5,21.79166666666667,19.70833333333333,22.33333333333333,30.875,2019-09-06
PM2.5,7.625,47.5,11.208333333333336,5.958333333333332,46.33333333333334,13.583333333333336,7.625,9.083333333333334,17.708333333333332,13.625,2019-09-06
AQI,26.17391304347826,46.82608695652174,36.82608695652174,38.26086956521739,59.1304347826087,36.65217391304348,24.82608695652174,31.73913043478261,33.82608695652174,34.91304347826087,2019-07-09
NO2,22.347826086956523,37.95652173913044,22.130434782608692,35.56521739130435,30.30434782608696,27.43478260869565,22.91304347826087,13.652173913043477,8.91304347826087,21.43478260869565,2019-07-09
PM2.5,15.91304347826087,27.39130434782609,17.565217391304348,20.782608695652176,34.56521739130435,19.391304347826086,13.130434782608695,15.73913043478261,18.347826086956523,16.91304347826087,2019-07-09
AQI,58.91666666666666,100.66666666666669,65.04166666666667,42.333333333333336,90.5,73.79166666666667,71.95833333333333,27.125,31.08333333333333,34.333333333333336,2019-07-21
NO2,33.0,25.79166666666667,27.91666666666667,26.625,18.416666666666668,34.833333333333336,40.29166666666666,31.0,16.708333333333332,38.208333333333336,2019-07-21
PM2.5,37.458333333333336,63.95833333333334,34.875,24.95833333333333,58.83333333333334,27.75,33.916666666666664,13.375,16.958333333333332,18.625,2019-07-21
AQI,80.625,37.25,92.41666666666669,81.08333333333333,61.45833333333334,85.79166666666667,91.33333333333331,50.58333333333334,37.29166666666666,51.08333333333334,2019-12-05
NO2,66.04166666666667,35.791666666666664,70.875,65.08333333333333,44.83333333333334,71.16666666666667,75.95833333333333,28.41666666666667,19.166666666666668,33.25,2019-12-05
PM2.5,59.04166666666666,21.166666666666668,68.08333333333333,57.45833333333334,40.91666666666666,61.54166666666666,66.125,28.875,24.33333333333333,26.75,2019-12-05
AQI,147.30434782608697,21.65217391304348,111.34782608695652,102.17391304347828,119.69565217391305,114.04347826086956,125.95652173913044,83.8695652173913,59.69565217391305,88.43478260869566,2019-12-11
NO2,97.91304347826087,21.52173913043478,65.91304347826087,69.43478260869566,55.39130434782609,63.08695652173913,78.1304347826087,76.21739130434783,33.26086956521739,97.0,2019-12-11
PM2.5,112.91304347826087,6.695652173913044,81.65217391304348,74.0,85.8695652173913,83.8695652173913,95.6086956521739,57.39130434782609,36.78260869565217,59.95652173913044,2019-12-11
AQI,38.0,90.33333333333331,60.70833333333334,40.708333333333336,195.08333333333331,56.91666666666666,47.375,63.75,48.45833333333334,81.625,2019-01-27
NO2,43.875,44.95833333333334,41.458333333333336,30.79166666666667,77.625,45.08333333333334,40.41666666666666,21.20833333333333,12.833333333333336,53.54166666666666,2019-01-27
PM2.5,17.625,50.04166666666666,38.083333333333336,19.375,149.04166666666666,33.625,28.33333333333333,44.875,25.04166666666667,59.54166666666666,2019-01-27
AQI,61.5,168.25,67.66666666666667,51.875,104.625,73.54166666666667,78.91666666666667,48.0,65.75,66.33333333333333,2019-03-19
NO2,50.625,74.41666666666667,46.20833333333334,32.75,37.208333333333336,44.33333333333334,49.54166666666666,33.75,23.54166666666667,57.75,2019-03-19
PM2.5,35.25,126.5,45.20833333333334,22.29166666666667,71.08333333333333,51.54166666666666,46.875,31.95833333333333,37.29166666666666,41.66666666666666,2019-03-19
AQI,56.70833333333334,54.04166666666666,58.54166666666666,60.83333333333334,62.0,34.708333333333336,53.41666666666666,31.83333333333333,41.04166666666666,40.29166666666666,2019-10-07
NO2,43.0,33.875,37.833333333333336,35.083333333333336,33.583333333333336,25.16666666666667,39.958333333333336,12.625,11.041666666666664,38.41666666666666,2019-10-07
PM2.5,34.208333333333336,37.75,35.791666666666664,40.29166666666666,42.375,20.5,31.66666666666667,17.166666666666668,24.83333333333333,24.66666666666667,2019-10-07
AQI,38.5,48.0,54.375,39.833333333333336,55.625,51.41666666666666,45.58333333333334,41.083333333333336,47.16666666666666,51.25,2019-10-13
NO2,30.125,44.25,44.20833333333334,43.0,53.875,37.958333333333336,29.625,19.791666666666668,11.875,31.66666666666667,2019-10-13
PM2.5,20.541666666666668,23.20833333333333,33.208333333333336,23.375,28.125,26.41666666666667,23.83333333333333,25.25,29.5,35.083333333333336,2019-10-13
AQI,76.70833333333333,54.75,64.375,58.95833333333334,70.45833333333333,71.625,72.79166666666667,41.79166666666666,38.708333333333336,35.125,2019-03-25
NO2,58.58333333333334,37.083333333333336,40.708333333333336,45.58333333333334,34.833333333333336,37.5,48.0,39.79166666666666,34.541666666666664,47.16666666666666,2019-03-25
PM2.5,55.125,22.04166666666667,44.125,39.208333333333336,38.16666666666666,47.875,51.20833333333334,26.75,26.04166666666667,18.875,2019-03-25
AQI,52.125,33.916666666666664,47.58333333333334,45.625,50.0,60.83333333333334,53.625,47.95833333333334,61.54166666666666,51.625,2019-03-31
